CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
FREE Sarah	elected	1	3019	0	2850.750000001	0.807098295
O'NEILL Teri	elected	4	2871.726855846	371.580507109	2757.854873223	0.96034721
RUSH Sean	elected	5	2763.971125555	443.675750795	2739.831062302	1
CALVI-FREEMAN Chris	excluded	5	2501.180250465	443.675750795	2739.831062302	0
EDLIN Steph	excluded	3	1487.827537489	164.676758401	2809.5808104	0
O'SHAUGHNESSY Bernard	excluded	2	645.251242084	69.332146314	2833.416963422	0
RATHOD Ajay	excluded	1	295	0	2850.750000001	0
