ITER	CANDIDATE	VOTES
1	CONNELLY Ros	4511
1	HAMMOND Bill	3439
1	PATTINSON Steve	2484
1	CROFSKEY Mark	2153
2	CONNELLY Ros	5146
2	HAMMOND Bill	3984
2	PATTINSON Steve	2958
2	CROFSKEY Mark	0
3	CONNELLY Ros	6475
3	HAMMOND Bill	4970
3	CROFSKEY Mark	0
3	PATTINSON Steve	0
