CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
TAYLOR Nadine	elected	1	876.000000000	0.000000000	771.250000001	0.592550748
ODDIE David	elected	8	772.942454540	220.381501032	716.154624743	1.000000000
FAULLS Barbara	elected	8	772.497759028	220.381501032	716.154624743	1.000000000
IRELAND Rick	excluded	8	594.488720596	220.381501032	716.154624743	0.000000000
GIMPL Carmen	excluded	6	491.264095352	91.841054663	748.289736335	0.000000000
BRIGGS Jane	excluded	4	266.924003620	37.544743020	761.863814246	0.000000000
WOLEDGE Rebecca	excluded	3	172.400689138	16.306764204	767.173308950	0.000000000
HOWARD Glenn	excluded	2	123.141837875	5.978881250	769.755279688	0.000000000
