CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
CALVERT Diane	elected	1	4141	241	3845.500000001	0.715301445
WOOLF Simon	elected	7	3755.816313023	847.581453573	3693.854636607	0.928496721
MATTHEWS Rebecca	elected	10	3814.777207287	1475.215159615	3536.946210097	1
RUSH Michelle	excluded	10	2471.686819258	1475.215159615	3536.946210097	0
HILL Conor	excluded	9	1958.857041049	1016.508714972	3651.622821258	0
BIGGS Rohan	excluded	6	1568.83391783	618.29052011	3751.177369973	0
MCINTOSH Richard	excluded	4	1373.676747661	485.451323179	3784.387169206	0
CHUNG Ray	excluded	2	1108.037550834	264.691378568	3839.577155359	0
FOSTER Andy	excluded	1	0	241	3845.500000001	0
