CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
WEATHERALL Scott	elected	1	1164	0	331.428571429	0.21626074
MOYLE John	elected	1	427	0	331.428571429	0.370721563
MCFADYEN Keith	elected	2	333.32471779	114.18861061	315.115912771	0.692898401
STENHOUSE Leanne	elected	3	322.531692997	175.258288143	306.391673123	0.7617236
MCBRATNEY Christina	elected	4	316.524050012	215.312153497	300.669692358	0.840076758
WEIR Paul	elected	7	299.041771837	261.404459764	294.085077177	1
GOUVERNEUR Peter	excluded	7	256.763805454	261.404459764	294.085077177	0
VOIGHT Warren	excluded	3	89.529623804	175.258288143	306.391673123	0
