CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
BALDOCK Larry	elected	5	4284	1912	4012.333333334	1
ABRIE Jako	elected	5	4238	1912	4012.333333334	1
HARVEY Erika	excluded	5	3515	1912	4012.333333334	0
GUY Murray	excluded	4	2603	841	4369.333333334	0
PANKHURST Anne	excluded	3	1986	279	4556.666666667	0
BRIDGENS Dave	excluded	2	655	102	4615.666666667	0
POLLETT Barry	excluded	1	571	0	4649.666666667	0
