CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
BRASH Jenny	elected	3	6141	447	5906.000000001	0.835246824
KIRK-BURNNAND Chris	elected	6	5997.89901984	1822.508088808	5447.497303731	1
MARSHALL Phillip	excluded	6	4064.372021696	1822.508088808	5447.497303731	0
WATKIN Roger	excluded	5	2341.094508264	855.344831936	5769.885056022	0
DONALDSON Barbara	excluded	4	2049.123920871	492.53818577	5890.820604744	0
REPIA Natalia	excluded	2	1613	104	6020.333333334	0
LILEY Vaughn	excluded	1	799	0	6055.000000001	0
