CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
FITZSIMONS Fleur	elected	1	3967	0	3217.666666667	1
FOON Laurie	elected	1	3805	0	3217.666666667	1
HANLEY Humphrey	excluded	1	1249	0	3217.666666667	0
MORGAN Thomas	excluded	1	632	0	3217.666666667	0
