CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
MORRIS Steve	elected	3	4221	261	4051.000000001	0.90481206
KIDDIE Dawn	elected	5	4403.90836638	1238.9961815	3725.001272834	1
STOKES Christopher	excluded	5	2477.76222742	1238.9961815	3725.001272834	0
GREGSON Peter	excluded	4	1562.320066048	600.77374976	3937.742083414	0
DELANEY Shona	excluded	3	981	261	4051.000000001	0
STANLEY Peter	excluded	2	878	115	4099.666666667	0
JOHNSTON Deborah	excluded	1	598	0	4138.000000001	0
