CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
CONNELLY Ros	elected	3	6475	1142	5723	1
HAMMOND Bill	excluded	3	4970	1142	5723	0
PATTINSON Steve	excluded	2	2958	499	6044	0
CROFSKEY Mark	excluded	1	2153	0	6294	0
