CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
Free Sarah	elected	1	3,711.000000000	0.000000000	3,019.750000001	0.703173143
Marsh Simon Swampy	elected	1	3,044.000000000	0.000000000	3,019.750000001	0.762730505
Calvi-Freeman Chris	elected	5	3,073.417248879	859.297816650	2,804.925545838	1.000000000
McGregor Lynda	excluded	5	2,295.932270319	859.297816650	2,804.925545838	0.000000000
Goulden Rob	excluded	3	1,269.136424058	257.582673221	2,955.354331695	0.000000000
Murray Robert	excluded	2	594.624288958	118.086301687	2,990.228424579	0.000000000
