ITER	CANDIDATE	VOTES
1	Eagle Paul	4,785.000000000
1	Lee David	2,475.000000000
1	Bonner Brendon	800.000000000
1	Pierson Brent	433.000000000
1	McDonald Don Newt	114.000000000
2	Lee David	3,229.787877220
2	Eagle Paul	2,869.000003980
2	Bonner Brendon	1,269.690281156
2	Pierson Brent	619.594774952
2	McDonald Don Newt	167.656008248
