ITER	CANDIDATE	VOTES
15	Kedgley Sue	9,765.349906878
15	Wilde Fran	9,736.417212805
15	Coffey 'Ana	8,968.905377922
15	Brown Eileen	8,636.234261135
15	Adams Kathryn	8,216.228403551
15	Blakeley Roger	7,757.998137599
15	Ritchie Helene	6,628.420714876
15	Driver Sue	6,303.870880030
15	Brookes Grant	5,787.439632208
15	Teng Sue	5,427.496409847
15	Apanowicz John	0.000000000
15	Church Ross	0.000000000
15	Douglas Paul	0.000000000
15	Dudfield Paul	0.000000000
15	Filemoni Tavita Joseph	0.000000000
15	Hausberg Norbert	0.000000000
15	Litras Stan	0.000000000
15	Robinson Helen	0.000000000
15	Scott Ian	0.000000000
15	Siers Judy	0.000000000
16	Kedgley Sue	10,582.108737832
16	Wilde Fran	9,952.541717560
16	Brown Eileen	9,572.424807872
16	Coffey 'Ana	9,541.373653816
16	Adams Kathryn	8,630.824036216
16	Blakeley Roger	8,008.757048344
16	Ritchie Helene	7,130.371726016
16	Driver Sue	6,823.059557576
16	Brookes Grant	6,192.476469320
16	Apanowicz John	0.000000000
16	Church Ross	0.000000000
16	Douglas Paul	0.000000000
16	Dudfield Paul	0.000000000
16	Filemoni Tavita Joseph	0.000000000
16	Hausberg Norbert	0.000000000
16	Litras Stan	0.000000000
16	Robinson Helen	0.000000000
16	Scott Ian	0.000000000
16	Siers Judy	0.000000000
16	Teng Sue	0.000000000
17	Brown Eileen	9,711.343551749
17	Coffey 'Ana	9,678.060183277
17	Wilde Fran	9,652.478918514
17	Kedgley Sue	9,614.953015683
17	Adams Kathryn	8,739.346449004
17	Blakeley Roger	8,155.901204716
17	Ritchie Helene	7,384.316635629
17	Driver Sue	6,983.631655397
17	Brookes Grant	6,269.034539546
17	Apanowicz John	0.000000000
17	Church Ross	0.000000000
17	Douglas Paul	0.000000000
17	Dudfield Paul	0.000000000
17	Filemoni Tavita Joseph	0.000000000
17	Hausberg Norbert	0.000000000
17	Litras Stan	0.000000000
17	Robinson Helen	0.000000000
17	Scott Ian	0.000000000
17	Siers Judy	0.000000000
17	Teng Sue	0.000000000
18	Brown Eileen	11,309.502587258
18	Coffey 'Ana	10,510.554427387
18	Kedgley Sue	9,980.759454575
18	Adams Kathryn	9,828.268563418
18	Wilde Fran	9,766.053614821
18	Blakeley Roger	8,688.170380309
18	Ritchie Helene	7,762.474998263
18	Driver Sue	7,647.577579155
18	Apanowicz John	0.000000000
18	Brookes Grant	0.000000000
18	Church Ross	0.000000000
18	Douglas Paul	0.000000000
18	Dudfield Paul	0.000000000
18	Filemoni Tavita Joseph	0.000000000
18	Hausberg Norbert	0.000000000
18	Litras Stan	0.000000000
18	Robinson Helen	0.000000000
18	Scott Ian	0.000000000
18	Siers Judy	0.000000000
18	Teng Sue	0.000000000
19	Adams Kathryn	9,875.714085672
19	Kedgley Sue	9,866.011021825
19	Coffey 'Ana	9,851.967149699
19	Brown Eileen	9,723.273427567
19	Wilde Fran	9,692.067948089
19	Blakeley Roger	9,180.382128098
19	Driver Sue	8,267.381499581
19	Ritchie Helene	8,221.891037774
19	Apanowicz John	0.000000000
19	Brookes Grant	0.000000000
19	Church Ross	0.000000000
19	Douglas Paul	0.000000000
19	Dudfield Paul	0.000000000
19	Filemoni Tavita Joseph	0.000000000
19	Hausberg Norbert	0.000000000
19	Litras Stan	0.000000000
19	Robinson Helen	0.000000000
19	Scott Ian	0.000000000
19	Siers Judy	0.000000000
19	Teng Sue	0.000000000
20	Brown Eileen	9,575.621075645
20	Coffey 'Ana	9,552.155485908
20	Adams Kathryn	9,515.572834434
20	Kedgley Sue	9,509.456377198
20	Blakeley Roger	9,485.788634219
20	Wilde Fran	9,460.460645850
20	Driver Sue	8,625.945065814
20	Ritchie Helene	8,509.093560524
20	Apanowicz John	0.000000000
20	Brookes Grant	0.000000000
20	Church Ross	0.000000000
20	Douglas Paul	0.000000000
20	Dudfield Paul	0.000000000
20	Filemoni Tavita Joseph	0.000000000
20	Hausberg Norbert	0.000000000
20	Litras Stan	0.000000000
20	Robinson Helen	0.000000000
20	Scott Ian	0.000000000
20	Siers Judy	0.000000000
20	Teng Sue	0.000000000
21	Blakeley Roger	9,433.565661846
21	Coffey 'Ana	9,417.624894884
21	Adams Kathryn	9,408.747803171
21	Brown Eileen	9,405.038277794
21	Kedgley Sue	9,396.889357779
21	Wilde Fran	9,361.063935342
21	Driver Sue	8,856.864843917
21	Ritchie Helene	8,675.284652250
21	Apanowicz John	0.000000000
21	Brookes Grant	0.000000000
21	Church Ross	0.000000000
21	Douglas Paul	0.000000000
21	Dudfield Paul	0.000000000
21	Filemoni Tavita Joseph	0.000000000
21	Hausberg Norbert	0.000000000
21	Litras Stan	0.000000000
21	Robinson Helen	0.000000000
21	Scott Ian	0.000000000
21	Siers Judy	0.000000000
21	Teng Sue	0.000000000
22	Blakeley Roger	9,341.062719408
22	Coffey 'Ana	9,337.710703528
22	Brown Eileen	9,331.401775822
22	Adams Kathryn	9,331.364114959
22	Kedgley Sue	9,321.000214674
22	Wilde Fran	9,300.110529768
22	Driver Sue	9,016.630598852
22	Ritchie Helene	8,786.668725930
22	Apanowicz John	0.000000000
22	Brookes Grant	0.000000000
22	Church Ross	0.000000000
22	Douglas Paul	0.000000000
22	Dudfield Paul	0.000000000
22	Filemoni Tavita Joseph	0.000000000
22	Hausberg Norbert	0.000000000
22	Litras Stan	0.000000000
22	Robinson Helen	0.000000000
22	Scott Ian	0.000000000
22	Siers Judy	0.000000000
22	Teng Sue	0.000000000
23	Blakeley Roger	9,285.268747111
23	Coffey 'Ana	9,282.387678264
23	Brown Eileen	9,278.018406898
23	Adams Kathryn	9,277.896618010
23	Kedgley Sue	9,271.647370845
23	Wilde Fran	9,257.376025810
23	Driver Sue	9,124.415207491
23	Ritchie Helene	8,861.416268345
23	Apanowicz John	0.000000000
23	Brookes Grant	0.000000000
23	Church Ross	0.000000000
23	Douglas Paul	0.000000000
23	Dudfield Paul	0.000000000
23	Filemoni Tavita Joseph	0.000000000
23	Hausberg Norbert	0.000000000
23	Litras Stan	0.000000000
23	Robinson Helen	0.000000000
23	Scott Ian	0.000000000
23	Siers Judy	0.000000000
23	Teng Sue	0.000000000
24	Blakeley Roger	9,247.230431222
24	Coffey 'Ana	9,245.519358481
24	Brown Eileen	9,242.598984902
24	Adams Kathryn	9,242.548666636
24	Kedgley Sue	9,238.377393304
24	Wilde Fran	9,229.049469860
24	Driver Sue	9,196.560776091
24	Ritchie Helene	8,911.269373249
24	Apanowicz John	0.000000000
24	Brookes Grant	0.000000000
24	Church Ross	0.000000000
24	Douglas Paul	0.000000000
24	Dudfield Paul	0.000000000
24	Filemoni Tavita Joseph	0.000000000
24	Hausberg Norbert	0.000000000
24	Litras Stan	0.000000000
24	Robinson Helen	0.000000000
24	Scott Ian	0.000000000
24	Siers Judy	0.000000000
24	Teng Sue	0.000000000
