CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
STAPLES Adrienne	elected	4	7,923.000000000	1,182.000000000	6,798.000000000	1
HOLMES David	excluded	4	5,672.000000000	1,182.000000000	6,798.000000000	0
WRIGHT Andrew Nicol	excluded	3	2,291.000000000	484.000000000	7,147.000000000	0
MCGILL Linton	excluded	2	1,207.000000000	139.000000000	7,319.000000000	0
LEERSCHOOL Monique	excluded	1	655.000000000	0.000000000	7,389.000000000	0
