CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
Sparrow Malcolm	elected	1	3,730.000000000	0.000000000	3,248.000000001	0.702448369
Day Jill	elected	4	3,153.969380555	657.006647971	3,083.748338008	0.977735662
Gilberd Peter	elected	5	3,195.390864092	799.937911183	3,048.015522205	1.000000000
Sawyer Graeme	excluded	5	2,678.748105478	799.937911183	3,048.015522205	0.000000000
Gray Judith	excluded	3	1,837.267600121	252.553579079	3,184.861605231	0.000000000
Apanowicz John	excluded	2	1,198.357104520	75.207506640	3,229.198123341	0.000000000
