ITER	CANDIDATE	VOTES
9	MCCANN DUNCAN	0.0
9	PODD ANNE	0.0
9	WALDON JOHN	0.0
9	WETH JOHN	0.0
10	NAYLOR KAREN	6053.668505977
10	MANOHARAN NADARAJAH	5971.094107456
10	BROAD ADRIAN	5877.167014426
10	ROBSON BARBARA	5125.524618409
10	ANDERSON DIANE	5033.066105727
10	CHAPMAN ANN	4377.838464644
10	FEYEN MICHAEL	4305.865079004
10	FINDLAY LEW	4002.302897566
10	BURNELL LINDSAY	3899.1327692
10	BRANNIGAN MAREE	0.0
10	DENNISON VAUGHAN	0.0
10	EGAN MARTIN	0.0
10	GIMBLETT NEVILLE	0.0
10	MCCANN DUNCAN	0.0
10	PODD ANNE	0.0
10	WALDON JOHN	0.0
10	WARDS SHARON	0.0
10	WETH JOHN	0.0
11	NAYLOR KAREN	5697.177652031
11	BROAD ADRIAN	5689.026364308
11	MANOHARAN NADARAJAH	5682.216787877
11	ROBSON BARBARA	5277.033130945
11	ANDERSON DIANE	5120.896102263
11	CHAPMAN ANN	4511.705711453
11	FEYEN MICHAEL	4392.759933559
11	FINDLAY LEW	4145.997006799
11	BURNELL LINDSAY	3964.665397284
11	BRANNIGAN MAREE	0.0
11	DENNISON VAUGHAN	0.0
11	EGAN MARTIN	0.0
11	GIMBLETT NEVILLE	0.0
11	MCCANN DUNCAN	0.0
11	PODD ANNE	0.0
11	WALDON JOHN	0.0
11	WARDS SHARON	0.0
11	WETH JOHN	0.0
12	NAYLOR KAREN	5600.908335425
12	MANOHARAN NADARAJAH	5594.057671213
12	BROAD ADRIAN	5591.854635496
12	ROBSON BARBARA	5327.839504335
12	ANDERSON DIANE	5151.099097305
12	CHAPMAN ANN	4557.896462626
12	FEYEN MICHAEL	4421.588471951
12	FINDLAY LEW	4195.56185414
12	BURNELL LINDSAY	3987.686030101
12	BRANNIGAN MAREE	0.0
12	DENNISON VAUGHAN	0.0
12	EGAN MARTIN	0.0
12	GIMBLETT NEVILLE	0.0
12	MCCANN DUNCAN	0.0
12	PODD ANNE	0.0
12	WALDON JOHN	0.0
12	WARDS SHARON	0.0
12	WETH JOHN	0.0
13	MANOHARAN NADARAJAH	5967.994145622
13	NAYLOR KAREN	5940.186216256
13	BROAD ADRIAN	5906.319684726
13	ROBSON BARBARA	5553.088033679
13	CHAPMAN ANN	5517.117025366
13	ANDERSON DIANE	5453.900082024
13	FEYEN MICHAEL	4983.72407924
13	FINDLAY LEW	4427.838607807
13	BRANNIGAN MAREE	0.0
13	BURNELL LINDSAY	0.0
13	DENNISON VAUGHAN	0.0
13	EGAN MARTIN	0.0
13	GIMBLETT NEVILLE	0.0
13	MCCANN DUNCAN	0.0
13	PODD ANNE	0.0
13	WALDON JOHN	0.0
13	WARDS SHARON	0.0
13	WETH JOHN	0.0
14	CHAPMAN ANN	5681.699940166
14	ROBSON BARBARA	5670.282052413
14	NAYLOR KAREN	5635.2979302
14	MANOHARAN NADARAJAH	5598.89976405
14	BROAD ADRIAN	5598.310678163
14	ANDERSON DIANE	5589.491456025
14	FEYEN MICHAEL	5105.951349352
14	FINDLAY LEW	4625.999444712
14	BRANNIGAN MAREE	0.0
14	BURNELL LINDSAY	0.0
14	DENNISON VAUGHAN	0.0
14	EGAN MARTIN	0.0
14	GIMBLETT NEVILLE	0.0
14	MCCANN DUNCAN	0.0
14	PODD ANNE	0.0
14	WALDON JOHN	0.0
14	WARDS SHARON	0.0
14	WETH JOHN	0.0
15	NAYLOR KAREN	5566.117483698
15	CHAPMAN ANN	5565.88958369
15	MANOHARAN NADARAJAH	5563.488892982
15	ROBSON BARBARA	5555.77281684
15	BROAD ADRIAN	5554.292304878
15	ANDERSON DIANE	5543.093172111
15	FEYEN MICHAEL	5195.790662987
15	FINDLAY LEW	4745.918331163
15	BRANNIGAN MAREE	0.0
15	BURNELL LINDSAY	0.0
15	DENNISON VAUGHAN	0.0
15	EGAN MARTIN	0.0
15	GIMBLETT NEVILLE	0.0
15	MCCANN DUNCAN	0.0
15	PODD ANNE	0.0
15	WALDON JOHN	0.0
15	WARDS SHARON	0.0
15	WETH JOHN	0.0
16	CHAPMAN ANN	5514.553532444
16	NAYLOR KAREN	5508.126287378
16	ROBSON BARBARA	5505.351074658
16	MANOHARAN NADARAJAH	5500.930803537
16	BROAD ADRIAN	5496.950823848
16	ANDERSON DIANE	5487.394016395
16	FEYEN MICHAEL	5266.069482649
16	FINDLAY LEW	4841.288336863
16	BRANNIGAN MAREE	0.0
16	BURNELL LINDSAY	0.0
16	DENNISON VAUGHAN	0.0
16	EGAN MARTIN	0.0
16	GIMBLETT NEVILLE	0.0
16	MCCANN DUNCAN	0.0
16	PODD ANNE	0.0
16	WALDON JOHN	0.0
16	WARDS SHARON	0.0
16	WETH JOHN	0.0
17	CHAPMAN ANN	5467.131599382
17	NAYLOR KAREN	5462.949246599
17	ROBSON BARBARA	5460.782424869
17	MANOHARAN NADARAJAH	5458.7120861
17	BROAD ADRIAN	5454.90137014
17	ANDERSON DIANE	5448.669232674
17	FEYEN MICHAEL	5320.289670518
17	FINDLAY LEW	4914.735486559
17	BRANNIGAN MAREE	0.0
17	BURNELL LINDSAY	0.0
17	DENNISON VAUGHAN	0.0
17	EGAN MARTIN	0.0
17	GIMBLETT NEVILLE	0.0
17	MCCANN DUNCAN	0.0
17	PODD ANNE	0.0
17	WALDON JOHN	0.0
17	WARDS SHARON	0.0
17	WETH JOHN	0.0
18	CHAPMAN ANN	5431.951334135
18	NAYLOR KAREN	5428.41878061
18	ROBSON BARBARA	5427.060403893
18	MANOHARAN NADARAJAH	5425.100191164
18	BROAD ADRIAN	5422.41624426
18	ANDERSON DIANE	5417.763178938
18	FEYEN MICHAEL	5361.843019017
18	FINDLAY LEW	4971.075051462
18	BRANNIGAN MAREE	0.0
18	BURNELL LINDSAY	0.0
18	DENNISON VAUGHAN	0.0
18	EGAN MARTIN	0.0
18	GIMBLETT NEVILLE	0.0
18	MCCANN DUNCAN	0.0
18	PODD ANNE	0.0
18	WALDON JOHN	0.0
18	WARDS SHARON	0.0
18	WETH JOHN	0.0
