CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
Brooks Cynthia	elected	1	1,327.000000000	0.000000000	1,137.750000001	0.719136985
Evans Geoff	elected	4	1,149.363589710	122.453466015	1,107.136633497	1.000000000
Hope Gerald	elected	4	1,126.113493925	122.453466015	1,107.136633497	1.000000000
King Colin	excluded	4	1,039.126260585	122.453466015	1,107.136633497	0.000000000
Crawford Tim	excluded	2	717.214016320	14.831951680	1,134.042012081	0.000000000
