CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
Grace Christine	elected	1	141.000000000	0.000000000	50.571428572	0.277306982
Todd Hamish	elected	1	79.000000000	0.000000000	50.571428572	0.466104601
Renner Chris	elected	2	80.971028425	17.071640169	48.132622834	0.523240013
Apanowicz John	elected	2	48.756074895	17.071640169	48.132622834	0.850803443
Rudd Wayne	elected	3	48.598124482	26.498156164	46.785977691	0.873013837
Liddell Judy	elected	5	47.291351640	34.401412115	45.656941127	1.000000000
May Kath	excluded	5	22.014243301	34.401412115	45.656941127	0.000000000
Chung Ray	excluded	5	13.902284265	34.401412115	45.656941127	0.000000000
