CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
Tana Mike	elected	5	5887.0	2262.0	5805.0	1.0
Murrell Euon	excluded	5	5723.0	2262.0	5805.0	0.0
Duncan Mike	excluded	4	3647.0	1008.0	6432.0	0.0
Kelly Liz	excluded	3	2800.0	234.0	6819.0	0.0
Watt David	excluded	2	823.0	67.0	6903.0	0.0
Marshall Gordon	excluded	1	342.0	0.0	6936.0	0.0
