CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
Taylor Nadine	elected	1	1,120.000000000	0.000000000	786.000000001	0.583892224
Oddie David	elected	1	792.000000000	0.000000000	786.000000001	0.762424479
Hook Trevor	elected	5	817.320539457	178.823977311	741.294005673	1.000000000
O'sullivan Pat	excluded	5	595.859895490	178.823977311	741.294005673	0.000000000
Etheredge Laurence	excluded	3	419.780442741	66.911314280	769.272171431	0.000000000
