ITER	CANDIDATE	VOTES
1	BRASH Jenny	7,705.000000000
1	DONALDSON Barbara	4,649.000000000
1	SCHERZER Joern	2,709.000000000
1	MILLS Heidi	1,940.000000000
2	BRASH Jenny	5,667.666668275
2	DONALDSON Barbara	5,634.746743760
2	SCHERZER Joern	2,976.854466585
2	MILLS Heidi	2,238.526843805
